Date,Total,Wind,Solar,WindAndSolar
2010-10-15,1431.414,26.143,0.0,0.0
2010-10-16,1238.037,138.745,0.0,0.0
2010-10-17,1136.901,46.751,0.0,0.0
2010-10-18,1424.016,79.97,0.0,0.0
2010-10-19,1470.059,150.224,0.0,0.0
2010-10-20,1493.732,203.323,0.0,0.0
2010-10-21,1512.96,295.837,0.0,0.0
2010-10-22,1484.337,224.309,0.0,0.0
2010-10-23,1250.925,216.222,0.0,0.0
2010-10-24,1212.523,291.469,0.0,0.0
2010-10-25,1460.396,129.204,0.0,0.0
2010-10-26,1475.015,72.472,0.0,0.0
2010-10-27,1480.974,167.182,0.0,0.0
2010-10-28,1471.12,149.142,0.0,0.0
2010-10-29,1434.233,136.641,0.0,0.0
2010-10-30,1235.68,127.234,0.0,0.0
2010-10-31,1118.753,35.642,0.0,0.0
2010-11-01,1213.349,12.577,0.0,0.0
2010-11-02,1460.858,115.734,0.0,0.0
2010-11-03,1482.434,296.075,0.0,0.0
2010-11-04,1513.322,347.554,0.0,0.0
2010-11-05,1498.494,315.278,0.0,0.0
2010-11-06,1255.457,127.027,0.0,0.0
2010-11-07,1151.835,28.397,0.0,0.0
2010-11-08,1460.779,76.257,0.0,0.0
2010-11-09,1490.641,36.936,0.0,0.0
2010-11-10,1499.223,50.78,0.0,0.0
2010-11-11,1504.188,291.042,0.0,0.0
2010-11-12,1520.523,447.685,0.0,0.0
2010-11-13,1256.934,222.365,0.0,0.0
2010-11-14,1133.64,194.336,0.0,0.0
2010-11-15,1454.903,87.783,0.0,0.0
2010-11-16,1522.929,74.314,0.0,0.0
2010-11-17,1520.737,73.763,0.0,0.0
2010-11-18,1524.217,29.2,0.0,0.0
2010-11-19,1496.896,27.217,0.0,0.0
2010-11-20,1290.092,14.932,0.0,0.0
2010-11-21,1172.968,57.916,0.0,0.0
2010-11-22,1530.921,132.586,0.0,0.0
2010-11-23,1594.259,218.799,0.0,0.0
2010-11-24,1582.969,119.065,0.0,0.0
2010-11-25,1571.194,24.319,0.0,0.0
2010-11-26,1549.409,10.233,0.0,0.0
2010-11-27,1351.143,11.905,0.0,0.0
2010-11-28,1262.721,46.683,0.0,0.0
2010-11-29,1616.449,152.158,0.0,0.0
2010-11-30,1622.161,139.769,0.0,0.0
2010-12-01,1709.568,336.859,0.0,0.0
2010-12-02,1664.896,91.778,0.0,0.0
2010-12-03,1632.359,66.431,0.0,0.0
2010-12-04,1434.737,219.48,0.0,0.0
2010-12-05,1329.448,252.413,0.0,0.0
2010-12-06,1576.333,33.403,0.0,0.0
2010-12-07,1605.18,20.403,0.0,0.0
2010-12-08,1610.804,29.274,0.0,0.0
2010-12-09,1625.65,199.354,0.0,0.0
2010-12-10,1594.237,172.446,0.0,0.0
2010-12-11,1445.663,446.271,0.0,0.0
2010-12-12,1283.285,214.76,0.0,0.0
2010-12-13,1576.131,80.591,0.0,0.0
2010-12-14,1645.804,141.052,0.0,0.0
2010-12-15,1644.222,106.395,0.0,0.0
2010-12-16,1652.187,195.033,0.0,0.0
2010-12-17,1571.711,35.589,0.0,0.0
2010-12-18,1392.611,39.752,0.0,0.0
2010-12-19,1267.556,70.777,0.0,0.0
2010-12-20,1538.837,91.965,0.0,0.0
2010-12-21,1537.312,43.151,0.0,0.0
2010-12-22,1487.529,63.858,0.0,0.0
2010-12-23,1416.185,117.931,0.0,0.0
2010-12-24,1215.323,177.232,0.0,0.0
2010-12-25,1145.555,82.614,0.0,0.0
2010-12-26,1149.256,33.876,0.0,0.0
2010-12-27,1339.74,48.36,0.0,0.0
2010-12-28,1357.764,52.291,0.0,0.0
2010-12-29,1357.192,19.869,0.0,0.0
2010-12-30,1332.367,15.745,0.0,0.0
2010-12-31,1199.812,117.325,0.0,0.0
2011-01-01,1080.314,255.424,0.0,0.0
2011-01-02,1104.799,110.733,0.0,0.0
2011-01-03,1422.242,41.719,0.0,0.0
2011-01-04,1482.161,91.253,0.0,0.0
2011-01-05,1489.005,166.576,0.0,0.0
2011-01-06,1387.512,226.384,0.0,0.0
2011-01-07,1404.173,138.973,0.0,0.0
2011-01-08,1248.835,286.042,0.0,0.0
2011-01-09,1161.691,162.665,0.0,0.0
2011-01-10,1495.649,75.205,0.0,0.0
2011-01-11,1530.622,141.409,0.0,0.0
2011-01-12,1536.61,195.856,0.0,0.0
2011-01-13,1528.005,150.425,0.0,0.0
2011-01-14,1489.536,236.989,0.0,0.0
2011-01-15,1269.807,259.701,0.0,0.0
2011-01-16,1158.68,214.495,0.0,0.0
2011-01-17,1482.824,113.283,0.0,0.0
2011-01-18,1520.566,75.149,0.0,0.0
2011-01-19,1538.906,49.55,0.0,0.0
2011-01-20,1559.147,35.057,0.0,0.0
2011-01-21,1544.487,25.984,0.0,0.0
2011-01-22,1338.866,25.296,0.0,0.0
2011-01-23,1207.908,34.275,0.0,0.0
2011-01-24,1530.659,79.259,0.0,0.0
2011-01-25,1562.18,194.225,0.0,0.0
2011-01-26,1568.568,51.444,0.0,0.0
2011-01-27,1571.236,52.421,0.0,0.0
2011-01-28,1553.966,66.728,0.0,0.0
2011-01-29,1354.328,28.819,0.0,0.0
2011-01-30,1228.002,17.861,0.0,0.0
2011-01-31,1553.724,8.913,0.0,0.0
2011-02-01,1607.306,76.705,0.0,0.0
2011-02-02,1599.595,183.087,0.0,0.0
2011-02-03,1572.52,251.078,0.0,0.0
2011-02-04,1532.522,493.38,0.0,0.0
2011-02-05,1298.435,481.145,0.0,0.0
2011-02-06,1173.3,374.043,0.0,0.0
2011-02-07,1472.621,321.045,0.0,0.0
2011-02-08,1505.453,248.573,0.0,0.0
2011-02-09,1523.607,49.729,0.0,0.0
2011-02-10,1518.262,146.471,0.0,0.0
2011-02-11,1466.917,170.221,0.0,0.0
2011-02-12,1254.182,147.676,0.0,0.0
2011-02-13,1143.461,94.162,0.0,0.0
2011-02-14,1459.736,213.386,0.0,0.0
2011-02-15,1505.231,166.367,0.0,0.0
2011-02-16,1487.208,95.706,0.0,0.0
2011-02-17,1503.79,75.763,0.0,0.0
2011-02-18,1506.451,46.972,0.0,0.0
2011-02-19,1278.38,113.654,0.0,0.0
2011-02-20,1174.911,155.118,0.0,0.0
2011-02-21,1517.787,104.381,0.0,0.0
2011-02-22,1557.384,61.249,0.0,0.0
2011-02-23,1573.469,81.383,0.0,0.0
2011-02-24,1557.491,84.785,0.0,0.0
2011-02-25,1512.316,92.576,0.0,0.0
2011-02-26,1280.418,140.608,0.0,0.0
2011-02-27,1160.09,83.855,0.0,0.0
2011-02-28,1471.11,39.149,0.0,0.0
2011-03-01,1489.261,73.691,0.0,0.0
2011-03-02,1499.328,113.693,0.0,0.0
2011-03-03,1495.256,59.738,0.0,0.0
2011-03-04,1470.026,24.093,0.0,0.0
2011-03-05,1263.706,121.492,0.0,0.0
2011-03-06,1141.524,71.831,0.0,0.0
2011-03-07,1412.353,92.244,0.0,0.0
2011-03-08,1448.185,128.044,0.0,0.0
2011-03-09,1479.812,261.503,0.0,0.0
2011-03-10,1465.654,344.399,0.0,0.0
2011-03-11,1429.635,223.541,0.0,0.0
2011-03-12,1207.971,89.62,0.0,0.0
2011-03-13,1089.81,40.836,0.0,0.0
2011-03-14,1408.525,13.554,0.0,0.0
2011-03-15,1404.983,151.32,0.0,0.0
2011-03-16,1437.534,228.173,0.0,0.0
2011-03-17,1466.414,92.085,0.0,0.0
2011-03-18,1441.319,104.494,0.0,0.0
2011-03-19,1186.426,48.539,0.0,0.0
2011-03-20,1092.594,18.004,0.0,0.0
2011-03-21,1418.354,51.428,0.0,0.0
2011-03-22,1441.497,71.271,0.0,0.0
2011-03-23,1437.463,64.159,0.0,0.0
2011-03-24,1425.321,104.694,0.0,0.0
2011-03-25,1402.984,90.807,0.0,0.0
2011-03-26,1197.815,45.989,0.0,0.0
2011-03-27,1065.539,18.674,0.0,0.0
2011-03-28,1399.327,72.513,0.0,0.0
2011-03-29,1414.582,31.024,0.0,0.0
2011-03-30,1411.898,36.472,0.0,0.0
2011-03-31,1431.579,204.34,0.0,0.0
2011-04-01,1396.482,184.59,0.0,0.0
2011-04-02,1146.676,82.594,0.0,0.0
2011-04-03,1060.371,45.221,0.0,0.0
2011-04-04,1416.563,87.564,0.0,0.0
2011-04-05,1431.696,182.346,0.0,0.0
2011-04-06,1427.643,175.029,0.0,0.0
2011-04-07,1458.444,297.291,0.0,0.0
2011-04-08,1430.029,320.122,0.0,0.0
2011-04-09,1187.092,127.047,0.0,0.0
2011-04-10,1082.334,32.404,0.0,0.0
2011-04-11,1410.998,48.787,0.0,0.0
2011-04-12,1466.407,363.46,0.0,0.0
2011-04-13,1473.387,279.982,0.0,0.0
2011-04-14,1464.788,27.013,0.0,0.0
2011-04-15,1429.578,15.185,0.0,0.0
2011-04-16,1209.07,17.877,0.0,0.0
2011-04-17,1079.892,21.446,0.0,0.0
2011-04-18,1407.477,34.289,0.0,0.0
2011-04-19,1425.741,50.367,0.0,0.0
2011-04-20,1417.891,29.607,0.0,0.0
2011-04-21,1378.554,44.515,0.0,0.0
2011-04-22,1066.316,90.464,0.0,0.0
2011-04-23,1090.041,127.764,0.0,0.0
2011-04-24,964.829,86.353,0.0,0.0
2011-04-25,1000.534,64.372,0.0,0.0
2011-04-26,1361.462,62.546,0.0,0.0
2011-04-27,1415.022,54.498,0.0,0.0
2011-04-28,1405.124,99.258,0.0,0.0
2011-04-29,1380.972,218.971,0.0,0.0
2011-04-30,1136.556,229.086,0.0,0.0
2011-05-01,971.752,141.623,0.0,0.0
2011-05-02,1371.201,158.866,0.0,0.0
2011-05-03,1420.217,59.56,0.0,0.0
2011-05-04,1431.142,40.421,0.0,0.0
2011-05-05,1424.536,25.356,0.0,0.0
2011-05-06,1385.438,50.604,0.0,0.0
2011-05-07,1176.578,141.319,0.0,0.0
2011-05-08,1055.016,183.48,0.0,0.0
2011-05-09,1395.54,113.356,0.0,0.0
2011-05-10,1421.322,32.501,0.0,0.0
2011-05-11,1418.886,29.866,0.0,0.0
2011-05-12,1415.283,52.967,0.0,0.0
2011-05-13,1382.053,70.733,0.0,0.0
2011-05-14,1170.63,90.358,0.0,0.0
2011-05-15,1033.263,122.834,0.0,0.0
2011-05-16,1367.012,177.875,0.0,0.0
2011-05-17,1393.951,132.794,0.0,0.0
2011-05-18,1406.908,42.693,0.0,0.0
2011-05-19,1417.387,23.943,0.0,0.0
2011-05-20,1390.054,13.708,0.0,0.0
2011-05-21,1167.279,25.75,0.0,0.0
2011-05-22,1055.781,120.751,0.0,0.0
2011-05-23,1372.984,101.706,0.0,0.0
2011-05-24,1406.008,196.054,0.0,0.0
2011-05-25,1396.676,83.832,0.0,0.0
2011-05-26,1417.049,207.152,0.0,0.0
2011-05-27,1393.554,189.178,0.0,0.0
2011-05-28,1159.803,101.053,0.0,0.0
2011-05-29,1043.107,128.784,0.0,0.0
2011-05-30,1383.248,60.519,0.0,0.0
2011-05-31,1416.199,99.524,0.0,0.0
2011-06-01,1352.278,94.961,0.0,0.0
2011-06-02,1044.364,61.976,0.0,0.0
2011-06-03,1210.604,81.875,0.0,0.0
2011-06-04,1117.677,65.929,0.0,0.0
2011-06-05,1032.762,77.85,0.0,0.0
2011-06-06,1377.524,42.077,0.0,0.0
2011-06-07,1408.77,25.129,0.0,0.0
2011-06-08,1395.61,109.163,0.0,0.0
2011-06-09,1399.686,92.081,0.0,0.0
2011-06-10,1357.049,19.463,0.0,0.0
2011-06-11,1126.835,33.935,0.0,0.0
2011-06-12,946.096,11.342,0.0,0.0
2011-06-13,995.46,62.986,0.0,0.0
2011-06-14,1363.213,32.813,0.0,0.0
2011-06-15,1400.402,12.308,0.0,0.0
2011-06-16,1406.481,63.595,0.0,0.0
2011-06-17,1364.349,107.392,0.0,0.0
2011-06-18,1148.773,200.159,0.0,0.0
2011-06-19,1026.796,301.85,0.0,0.0
2011-06-20,1340.264,120.177,0.0,0.0
2011-06-21,1386.096,67.869,0.0,0.0
2011-06-22,1373.855,99.584,0.0,0.0
2011-06-23,1131.391,137.394,0.0,0.0
2011-06-24,1253.125,107.094,0.0,0.0
2011-06-25,1129.227,74.695,0.0,0.0
2011-06-26,1026.129,23.744,0.0,0.0
2011-06-27,1361.952,53.1,0.0,0.0
2011-06-28,1383.681,79.015,0.0,0.0
2011-06-29,1400.54,72.554,0.0,0.0
2011-06-30,1367.841,137.883,0.0,0.0
2011-07-01,1331.41,113.368,0.0,0.0
2011-07-02,1108.551,252.521,0.0,0.0
2011-07-03,1014.854,217.609,0.0,0.0
2011-07-04,1358.545,60.049,0.0,0.0
2011-07-05,1390.187,13.272,0.0,0.0
2011-07-06,1391.762,55.784,0.0,0.0
2011-07-07,1395.315,31.88,0.0,0.0
2011-07-08,1358.948,74.14,0.0,0.0
2011-07-09,1141.552,76.644,0.0,0.0
2011-07-10,1023.542,22.717,0.0,0.0
2011-07-11,1354.459,18.548,0.0,0.0
2011-07-12,1401.985,67.055,0.0,0.0
2011-07-13,1400.376,111.647,0.0,0.0
2011-07-14,1359.981,255.389,0.0,0.0
2011-07-15,1323.392,201.237,0.0,0.0
2011-07-16,1115.463,106.702,0.0,0.0
2011-07-17,1009.417,155.003,0.0,0.0
2011-07-18,1318.246,167.937,0.0,0.0
2011-07-19,1350.734,40.553,0.0,0.0
2011-07-20,1352.434,86.377,0.0,0.0
2011-07-21,1338.309,114.971,0.0,0.0
2011-07-22,1307.515,284.356,0.0,0.0
2011-07-23,1092.609,287.591,0.0,0.0
2011-07-24,993.35,253.398,0.0,0.0
2011-07-25,1281.888,33.139,0.0,0.0
2011-07-26,1297.921,13.567,0.0,0.0
2011-07-27,1317.598,18.213,0.0,0.0
2011-07-28,1305.673,40.956,0.0,0.0
2011-07-29,1267.569,140.794,0.0,0.0
2011-07-30,1054.086,191.78,0.0,0.0
2011-07-31,954.143,64.871,0.0,0.0
2011-08-01,1259.474,15.27,0.0,0.0
2011-08-02,1293.695,50.389,0.0,0.0
2011-08-03,1298.464,69.1,0.0,0.0
2011-08-04,1296.757,35.133,0.0,0.0
2011-08-05,1277.144,37.87,0.0,0.0
2011-08-06,1113.54,46.642,0.0,0.0
2011-08-07,991.488,118.977,0.0,0.0
2011-08-08,1250.463,195.608,0.0,0.0
2011-08-09,1253.656,311.899,0.0,0.0
2011-08-10,1260.973,175.127,0.0,0.0
2011-08-11,1255.518,217.499,0.0,0.0
2011-08-12,1264.989,68.406,0.0,0.0
2011-08-13,1066.972,17.599,0.0,0.0
2011-08-14,979.297,71.681,0.0,0.0
2011-08-15,1218.898,44.782,0.0,0.0
2011-08-16,1281.479,18.632,0.0,0.0
2011-08-17,1296.609,32.896,0.0,0.0
2011-08-18,1311.168,35.484,0.0,0.0
2011-08-19,1287.353,178.181,0.0,0.0
2011-08-20,1070.705,44.979,0.0,0.0
2011-08-21,982.011,58.083,0.0,0.0
2011-08-22,1326.117,46.489,0.0,0.0
2011-08-23,1359.208,86.361,0.0,0.0
2011-08-24,1353.052,36.598,0.0,0.0
2011-08-25,1350.649,26.022,0.0,0.0
2011-08-26,1350.721,118.451,0.0,0.0
2011-08-27,1097.461,118.563,0.0,0.0
2011-08-28,983.708,144.881,0.0,0.0
2011-08-29,1306.122,185.829,0.0,0.0
2011-08-30,1324.197,114.219,0.0,0.0
2011-08-31,1343.465,40.674,0.0,0.0
2011-09-01,1364.571,11.755,0.0,0.0
2011-09-02,1354.447,14.966,0.0,0.0
2011-09-03,1152.872,32.961,0.0,0.0
2011-09-04,1057.882,53.713,0.0,0.0
2011-09-05,1373.96,135.168,0.0,0.0
2011-09-06,1379.099,283.628,0.0,0.0
2011-09-07,1376.702,297.681,0.0,0.0
2011-09-08,1381.408,199.192,0.0,0.0
2011-09-09,1379.194,41.667,0.0,0.0
2011-09-10,1147.994,50.609,0.0,0.0
2011-09-11,1042.874,90.479,0.0,0.0
2011-09-12,1367.281,270.417,0.0,0.0
2011-09-13,1388.066,257.444,0.0,0.0
2011-09-14,1376.68,241.533,0.0,0.0
2011-09-15,1375.75,134.905,0.0,0.0
2011-09-16,1360.534,48.784,0.0,0.0
2011-09-17,1144.622,80.06,0.0,0.0
2011-09-18,1036.406,68.655,0.0,0.0
2011-09-19,1357.303,64.758,0.0,0.0
2011-09-20,1383.449,78.43,0.0,0.0
2011-09-21,1377.459,86.57,0.0,0.0
2011-09-22,1379.248,135.278,0.0,0.0
2011-09-23,1353.942,48.114,0.0,0.0
2011-09-24,1131.997,22.358,0.0,0.0
2011-09-25,1039.603,17.122,0.0,0.0
2011-09-26,1370.917,35.13,0.0,0.0
2011-09-27,1399.823,8.643,0.0,0.0
2011-09-28,1395.705,24.736,0.0,0.0
2011-09-29,1402.594,28.245,0.0,0.0
2011-09-30,1368.823,25.69,0.0,0.0
2011-10-01,1164.573,8.1,0.0,0.0
2011-10-02,1039.455,14.676,0.0,0.0
2011-10-03,1061.849,95.156,0.0,0.0
2011-10-04,1389.196,144.634,0.0,0.0
2011-10-05,1423.514,157.136,0.0,0.0
2011-10-06,1437.352,296.835,0.0,0.0
2011-10-07,1406.627,189.699,0.0,0.0
2011-10-08,1184.899,207.196,0.0,0.0
2011-10-09,1070.484,123.191,0.0,0.0
2011-10-10,1417.704,294.597,0.0,0.0
2011-10-11,1433.538,271.849,0.0,0.0
2011-10-12,1437.389,106.855,0.0,0.0
2011-10-13,1431.205,39.198,0.0,0.0
2011-10-14,1409.235,40.636,0.0,0.0
2011-10-15,1196.039,75.295,0.0,0.0
2011-10-16,1080.772,78.762,0.0,0.0
2011-10-17,1432.886,89.61,0.0,0.0
2011-10-18,1462.545,268.373,0.0,0.0
2011-10-19,1462.723,196.005,0.0,0.0
2011-10-20,1465.479,114.123,0.0,0.0
2011-10-21,1447.614,69.34,0.0,0.0
2011-10-22,1220.753,96.011,0.0,0.0
2011-10-23,1096.752,122.855,0.0,0.0
2011-10-24,1432.816,283.906,0.0,0.0
2011-10-25,1454.961,252.913,0.0,0.0
2011-10-26,1462.579,76.692,0.0,0.0
2011-10-27,1456.567,84.648,0.0,0.0
2011-10-28,1426.774,29.808,0.0,0.0
2011-10-29,1197.73,37.873,0.0,0.0
2011-10-30,1083.878,66.507,0.0,0.0
2011-10-31,1273.574,39.211,0.0,0.0
2011-11-01,1216.177,73.029,0.0,0.0
2011-11-02,1441.74,52.485,0.0,0.0
2011-11-03,1464.221,115.025,0.0,0.0
2011-11-04,1437.942,101.912,0.0,0.0
2011-11-05,1219.767,85.908,0.0,0.0
2011-11-06,1100.276,45.974,0.0,0.0
2011-11-07,1442.192,92.109,0.0,0.0
2011-11-08,1489.599,67.776,0.0,0.0
2011-11-09,1481.952,21.783,0.0,0.0
2011-11-10,1488.715,95.603,0.0,0.0
2011-11-11,1464.244,195.574,0.0,0.0
2011-11-12,1242.931,71.936,0.0,0.0
2011-11-13,1138.125,20.781,0.0,0.0
2011-11-14,1490.052,18.393,0.0,0.0
2011-11-15,1541.901,54.223,0.0,0.0
2011-11-16,1534.039,61.191,0.0,0.0
2011-11-17,1540.679,28.607,0.0,0.0
2011-11-18,1509.202,19.119,0.0,0.0
2011-11-19,1266.468,16.865,0.0,0.0
2011-11-20,1137.805,19.701,0.0,0.0
2011-11-21,1496.654,31.72,0.0,0.0
2011-11-22,1540.564,22.571,0.0,0.0
2011-11-23,1557.65,21.553,0.0,0.0
2011-11-24,1549.322,91.387,0.0,0.0
2011-11-25,1524.047,221.703,0.0,0.0
2011-11-26,1280.691,312.053,0.0,0.0
2011-11-27,1159.414,427.222,0.0,0.0
2011-11-28,1501.093,131.043,0.0,0.0
2011-11-29,1543.25,193.681,0.0,0.0
2011-11-30,1533.63,186.166,0.0,0.0
2011-12-01,1528.032,239.813,0.0,0.0
2011-12-02,1483.922,199.747,0.0,0.0
2011-12-03,1275.396,382.149,0.0,0.0
2011-12-04,1144.172,302.836,0.0,0.0
2011-12-05,1487.929,292.27,0.0,0.0
2011-12-06,1559.132,268.613,0.0,0.0
2011-12-07,1569.945,347.462,0.0,0.0
2011-12-08,1546.424,362.952,0.0,0.0
2011-12-09,1509.629,411.114,0.0,0.0
2011-12-10,1270.216,237.124,0.0,0.0
2011-12-11,1145.702,146.382,0.0,0.0
2011-12-12,1501.819,223.919,0.0,0.0
2011-12-13,1557.446,421.13,0.0,0.0
2011-12-14,1531.311,,0.0,0.0
2011-12-15,1527.552,287.698,0.0,0.0
2011-12-16,1505.59,345.092,0.0,0.0
2011-12-17,1281.529,315.105,0.0,0.0
2011-12-18,1183.141,238.178,0.0,0.0
2011-12-19,1503.744,176.482,0.0,0.0
2011-12-20,1513.241,180.574,0.0,0.0
2011-12-21,1485.166,115.051,0.0,0.0
2011-12-22,1422.471,67.521,0.0,0.0
2011-12-23,1309.173,154.101,0.0,0.0
2011-12-24,1080.905,271.457,0.0,0.0
2011-12-25,1011.431,299.176,0.0,0.0
2011-12-26,1010.596,259.368,0.0,0.0
2011-12-27,1206.98,153.273,0.0,0.0
2011-12-28,1216.645,206.874,0.0,0.0
2011-12-29,1226.888,415.505,0.0,0.0
2011-12-30,1199.866,251.088,0.0,0.0
2011-12-31,1077.625,83.185,0.0,0.0
2012-01-01,948.128,227.465,6.587,234.052
2012-01-02,1269.581,207.327,6.574,213.901
2012-01-03,1334.745,473.468,24.679,498.147
2012-01-04,1347.136,499.804,14.681,514.485
2012-01-05,1376.658,523.851,5.071,528.922
2012-01-06,1291.215,286.265,13.16,299.425
2012-01-07,1175.688,368.288,4.115,372.403
2012-01-08,1103.383,220.851,8.44,229.291
2012-01-09,1443.371,151.837,5.264,157.101
2012-01-10,1434.631,175.995,17.827,193.822
2012-01-11,1449.768,197.434,10.849,208.283
2012-01-12,1442.448,446.327,18.023,464.35
2012-01-13,1403.402,415.106,18.778,433.884
2012-01-14,1203.165,174.69,26.772,201.462
2012-01-15,1150.92,34.468,36.609,71.077
2012-01-16,1487.782,52.345,39.682,92.027
2012-01-17,1518.074,76.43,31.036,107.466
2012-01-18,1498.809,225.266,40.924,266.19
2012-01-19,1470.066,282.584,3.885,286.469
2012-01-20,1448.554,245.754,15.022,260.776
2012-01-21,1242.307,344.898,3.191,348.089
2012-01-22,1120.283,418.173,8.993,427.166
2012-01-23,1454.47,115.608,11.676,127.284
2012-01-24,1493.954,32.889,14.718,47.607
2012-01-25,1498.37,48.451,27.116,75.567
2012-01-26,1483.586,203.965,39.336,243.301
2012-01-27,1458.967,90.621,12.284,102.905
2012-01-28,1256.093,27.172,9.698,36.87
2012-01-29,1149.243,78.807,9.114,87.921
2012-01-30,1454.17,185.983,21.558,207.541
2012-01-31,1485.711,208.673,32.078,240.751
2012-02-01,1511.866,199.607,43.502,243.109
2012-02-02,1563.407,73.469,44.675,118.144
2012-02-03,1563.631,36.352,46.51,82.862
2012-02-04,1372.614,20.551,45.225,65.776
2012-02-05,1279.432,55.522,54.572,110.094
2012-02-06,1574.766,34.896,55.389,90.285
2012-02-07,1615.078,100.312,19.867,120.179
2012-02-08,1613.774,93.763,36.93,130.693
2012-02-09,1591.532,132.219,19.042,151.261
2012-02-10,1581.287,52.122,34.873,86.995
2012-02-11,1377.404,32.375,44.629,77.004
2012-02-12,1264.254,62.659,45.176,107.835
2012-02-13,1561.987,25.984,11.287,37.271
2012-02-14,1550.366,146.495,9.61,156.105
2012-02-15,1476.037,413.367,18.877,432.244
2012-02-16,1504.119,130.247,38.176,168.423
2012-02-17,1438.857,196.515,17.328,213.843
2012-02-18,1236.069,237.889,26.248,264.137
2012-02-19,1107.431,272.655,30.382,303.037
2012-02-20,1401.873,160.315,53.794,214.109
2012-02-21,1434.533,281.909,57.984,339.893
2012-02-22,1453.507,287.635,74.904,362.539
2012-02-23,1427.402,353.51,18.927,372.437
2012-02-24,1373.8,382.777,29.281,412.058
2012-02-25,1133.184,302.102,42.667,344.769
2012-02-26,1086.743,95.234,37.214,132.448
2012-02-27,1436.095,86.956,43.099,130.055
2012-02-28,1408.211,231.923,16.19,248.113
2012-02-29,1434.062,77.024,30.36,107.384
2012-03-01,1411.553,62.293,40.042,102.335
2012-03-02,1402.006,39.972,38.665,78.637
2012-03-03,1186.275,107.629,55.38,163.009
2012-03-04,1072.078,80.685,32.054,112.739
2012-03-05,1388.816,154.206,32.907,187.113
2012-03-06,1433.166,61.69,83.002,144.692
2012-03-07,1455.451,157.059,75.157,232.216
2012-03-08,1412.181,150.182,44.725,194.907
2012-03-09,1399.515,126.102,92.597,218.699
2012-03-10,1153.172,216.614,59.995,276.609
2012-03-11,1042.487,200.788,22.692,223.48
2012-03-12,1347.463,194.245,37.298,231.543
2012-03-13,1391.174,119.98,31.899,151.879
2012-03-14,1403.836,65.823,56.3,122.123
2012-03-15,1411.75,24.083,100.78,124.863
2012-03-16,1365.107,74.494,111.971,186.465
2012-03-17,1156.49,74.31,95.086,169.396
2012-03-18,1062.459,162.956,58.994,221.95
2012-03-19,1323.263,159.868,75.965,235.833
2012-03-20,1377.97,145.134,109.882,255.016
2012-03-21,1382.409,53.161,106.847,160.008
2012-03-22,1390.429,40.73,116.147,156.877
2012-03-23,1359.065,20.328,114.221,134.549
2012-03-24,1150.784,25.567,106.528,132.095
2012-03-25,1026.274,51.936,122.306,174.242
2012-03-26,1330.815,31.232,123.155,154.387
2012-03-27,1337.854,105.519,117.978,223.497
2012-03-28,1310.033,204.92,124.795,329.715
2012-03-29,1290.457,375.829,66.031,441.86
2012-03-30,1277.08,374.948,35.938,410.886
2012-03-31,1085.784,366.241,57.56,423.801
2012-04-01,1115.065,249.075,123.877,372.952
2012-04-02,1370.145,146.464,98.851,245.315
2012-04-03,1340.124,58.51,98.814,157.324
2012-04-04,1391.355,113.717,62.194,175.911
2012-04-05,1356.529,46.721,41.681,88.402
2012-04-06,1095.619,75.98,50.362,126.342
2012-04-07,1048.47,189.306,56.917,246.223
2012-04-08,927.223,59.544,93.379,152.923
2012-04-09,1030.772,208.754,57.225,265.979
2012-04-10,1349.738,198.653,87.841,286.494
2012-04-11,1398.856,51.131,54.584,105.715
2012-04-12,1288.302,20.678,86.319,106.997
2012-04-13,1292.923,26.534,87.459,113.993
2012-04-14,1222.985,36.079,88.042,124.121
2012-04-15,1166.63,149.303,54.789,204.092
2012-04-16,1419.061,164.217,70.576,234.793
2012-04-17,1414.206,121.871,123.51,245.381
2012-04-18,1440.052,124.69,87.082,211.772
2012-04-19,1418.122,92.252,112.086,204.338
2012-04-20,1393.302,42.379,91.006,133.385
2012-04-21,1214.49,92.366,99.61,191.976
2012-04-22,1063.047,89.137,87.018,176.155
2012-04-23,1310.91,93.296,106.431,199.727
2012-04-24,1320.723,74.549,67.324,141.873
2012-04-25,1361.395,154.065,111.891,265.956
2012-04-26,1427.093,246.672,97.57,344.242
2012-04-27,1400.451,94.387,118.984,213.371
2012-04-28,1176.568,120.519,139.732,260.251
2012-04-29,1029.079,146.995,85.825,232.82
2012-04-30,1149.575,107.085,132.319,239.404
2012-05-01,987.135,97.453,145.855,243.308
2012-05-02,1342.821,87.211,142.476,229.687
2012-05-03,1388.235,40.688,118.947,159.635
2012-05-04,1358.086,62.373,140.705,203.078
2012-05-05,1131.952,51.582,70.418,122
2012-05-06,1044.236,29.245,65.151,94.396
2012-05-07,1359.119,16.205,94.13,110.335
2012-05-08,1354.063,84.137,143.577,227.714
2012-05-09,1375.723,97.102,97.601,194.703
2012-05-10,1377.249,162.854,135.201,298.055
2012-05-11,1339.914,214.08,131.504,345.584
2012-05-12,1086.144,234.305,92.039,326.344
2012-05-13,1026.929,48.934,139.258,188.192
2012-05-14,1334.738,90.154,167.271,257.425
2012-05-15,1371.732,92.488,119.739,212.227
2012-05-16,1331.02,218.675,103.286,321.961
2012-05-17,1026.276,102.796,161.216,264.012
2012-05-18,1172.391,132.916,131.215,264.131
2012-05-19,1093.637,42.846,151.077,193.923
